movieId,title,genres,item_idx
26819,Fortress (1992),Action|Sci-Fi,6708
26838,"Snapper, The (1993)",Comedy|Drama,6709
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,6710
26842,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993),Action|Adventure|Comedy|Drama,6711
26850,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls) (1994),Drama,6712
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,6713
26870,Major League II (1994),Comedy,6714
26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,6715
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,6716
26914,Trinity and Beyond (1995),Documentary,6717
26915,Tromeo and Juliet (1996),Comedy|Drama,6718
26925,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western,6719
26939,Drifting Clouds (Kauas pilvet karkaavat) (1996),Comedy|Drama,6720
26947,Pusher (1996),Crime|Thriller,6721
26965,"Boxer, The (1997)",Drama|Thriller,6722
26974,Gummo (1997),Drama,6723
26985,Nirvana (1997),Action|Sci-Fi,6724
27005,"Interview, The (1998)",Crime|Drama|Mystery|Thriller,6725
27006,RKO 281 (1999),Drama,6726
27020,Gia (1998),Drama|Romance,6727
27022,Thursday (1998),Action|Crime|Thriller,6728
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,6729
27033,"Kingdom II, The (Riget II) (1997)",Drama|Horror|Mystery,6730
27050,Bang Boom Bang - Ein todsicheres Ding (1999),Action|Comedy,6731
27067,"Pentagon Wars, The (1998)",Comedy|War,6732
27073,Two Hands (1999),Comedy|Crime|Thriller,6733
27095,"Hole, The (Dong) (1998)",Drama|Musical,6734
27109,Lady Snowblood (Shurayukihime) (1973),Action|Crime|Drama|Thriller,6735
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,6736
27152,Pitkä kuuma kesä (1999),Comedy|Drama,6737
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,6738
27162,He Died With a Felafel in His Hand (2001),Comedy,6739
27163,Something Is Happening (Kuch Kuch Hota Hai) (1998),Comedy|Musical|Romance,6740
27178,In July (Im Juli) (2000),Comedy|Romance,6741
27180,Joan of Arc (1999),Adventure|Drama,6742
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,6743
27193,Taxi 2 (2000),Action|Comedy,6744
27216,Katsastus (1988),Comedy|Drama,6745
27246,If These Walls Could Talk 2 (2000),Drama|Romance,6746
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama,6747
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,6748
27271,Taboo (Gohatto) (1999),Drama,6749
27276,Running Out of Time (Am zin) (1999),Action|Crime|Drama|Thriller,6750
27302,"Debt, The (Dlug) (1999)",Crime|Drama|Thriller,6751
27316,6ixtynin9 (Ruang Talok 69) (1999),Action|Comedy|Thriller,6752
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,6753
27326,Devdas (2002),Musical|Romance,6754
27329,Paradise Lost 2: Revelations (2000),Documentary,6755
27338,The Hole (2001),Drama|Horror|Mystery|Thriller,6756
27344,Revolutionary Girl Utena: Adolescence of Utena (a.k.a. Revolutionary Girl Utena the Movie) (Shoujo kakumei Utena: Adolescence mokushiroku) (1999),Action|Adventure|Animation|Comedy|Drama|Fantasy|Romance,6757
27351,Spiral (2000),Horror,6758
27357,Old Men in New Cars (Gamle mænd i nye biler) (2002),Action|Comedy,6759
27362,"Sometimes Happiness, Sometimes Sorrow (Kabhi Khushi Kabhie Gham) (2001)",Drama|Musical|Romance,6760
27365,"River, The (Joki) (2001)",Drama,6761
27366,Werckmeister Harmonies (Werckmeister harmóniák) (2000),Drama,6762
27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,6763
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy,6764
27370,Late Night Shopping (2001),Comedy,6765
27373,61* (2001),Drama,6766
27376,"Tunnel, The (Tunnel, Der) (2001)",Action|Drama|Thriller,6767
27391,"Laramie Project, The (2002)",Crime|Drama,6768
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,6769
27402,Dagon (2001),Fantasy|Horror|Mystery|Thriller,6770
27408,Ripley's Game (2002),Drama|Thriller,6771
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,6772
27423,"O Auto da Compadecida (Dog's Will, A) (2000)",Adventure|Comedy,6773
27432,"Beautiful Country, The (2004)",Drama,6774
27434,Darkness (2002),Horror|Mystery,6775
27441,Blood: The Last Vampire (2000),Action|Animation|Horror,6776
27450,Blueberry (2004),Adventure|Western,6777
27456,Shackleton's Antarctic Adventure (2001),Documentary|IMAX,6778
27478,Ali G Indahouse (2002),Comedy,6779
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,6780
27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller,6781
27509,Carolina (2005),Comedy|Romance,6782
27513,Dog Days (Hundstage) (2001),Drama,6783
27515,Balzac and the Little Chinese Seamstress (Xiao cai feng) (2002),Drama|Romance,6784
27518,D.C.H. (Dil Chahta Hai) (2001),Comedy|Drama,6785
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,6786
27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,6787
27550,Hell House (2001),Documentary,6788
27555,Fubar (2002),Comedy,6789
27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical,6790
27584,Dead End (2003),Comedy|Horror|Mystery|Thriller,6791
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,6792
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,6793
27608,Immortel (ad vitam) (Immortal) (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,6794
27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller,6795
27620,Fear and Trembling (Stupeur et tremblements) (2003),Comedy,6796
27627,Oasis (2002),Drama|Romance,6797
27636,Herr Lehmann (2003),Comedy|Drama,6798
27646,Soldier's Girl (2003),Drama,6799
27647,Tipping the Velvet (2002),Comedy|Drama|Romance,6800
27648,Bright Young Things (2003),Comedy|Drama,6801
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,6802
27664,"Brown Bunny, The (2003)",Drama,6803
27671,As If I Didn't Exist (Elina - Som om jag inte fanns) (2002),Children|Drama,6804
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,6805
27685,Bring It On Again (2004),Comedy,6806
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller,6807
27699,Iron Jawed Angels (2004),Drama|Romance,6808
27700,Evil (Ondskan) (2003),Drama,6809
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,6810
27713,Bukowski: Born into This (2003),Documentary,6811
27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance,6812
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War,6813
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,6814
27724,Hitler: The Rise of Evil (2003),Drama,6815
27727,Head-On (Gegen die Wand) (2004),Drama|Romance,6816
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,6817
27729,Kal Ho Naa Ho (2003),Comedy|Drama|Romance,6818
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,6819
27736,Take My Eyes (Te doy mis ojos) (2003),Drama|Romance|Thriller,6820
27738,"Cathedral, The (Katedra) (2002)",Animation,6821
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,6822
27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance,6823
27746,Ginger Snaps: Unleashed (2004),Horror|Thriller,6824
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,6825
27754,Foolproof (2003),Action|Comedy|Crime|Thriller,6826
27758,"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood (2003)",Documentary,6827
27760,When the Last Sword is Drawn (Mibu gishi den) (2003),Drama,6828
27764,2LDK (2003),Drama|Horror|Thriller,6829
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama,6830
27772,Ju-on: The Grudge (2002),Horror,6831
27773,Old Boy (2003),Mystery|Thriller,6832
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,6833
27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery,6834
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller,6835
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,6836
27792,"Saddest Music in the World, The (2003)",Comedy|Drama|Fantasy|Musical|Romance,6837
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,6838
27797,"Man Who Copied, The (Homem Que Copiava, O) (2003)",Comedy|Crime|Drama|Romance,6839
27798,Ju-on: The Grudge 2 (2003),Horror,6840
27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),Adventure|Animation|Fantasy|Musical|Sci-Fi,6841
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,6842
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,6843
27803,"Sea Inside, The (Mar adentro) (2004)",Drama,6844
27808,Spanglish (2004),Comedy|Drama|Romance,6845
27812,Festival Express (2003),Documentary|Musical,6846
27815,"Chorus, The (Choristes, Les) (2004)",Drama,6847
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War,6848
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,6849
27821,"Interpreter, The (2005)",Drama|Thriller,6850
27822,Open Water (2003),Drama|Thriller,6851
27826,Touch of Pink (2004),Comedy|Drama|Romance,6852
27828,"Memory of a Killer, The (Zaak Alzheimer, De) (2003)",Action|Crime|Drama|Thriller,6853
27830,"Bobby Jones, Stroke of Genius (2004)",Drama,6854
27831,Layer Cake (2004),Crime|Drama|Thriller,6855
27834,"Return, The (Vozvrashcheniye) (2003)",Drama,6856
27837,Flight of the Phoenix (2004),Action|Adventure,6857
27838,Mean Creek (2004),Drama|Thriller,6858
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller,6859
27843,Machuca (2004),Drama,6860
27846,"Corporation, The (2003)",Documentary,6861
27850,"Yes Men, The (2003)",Documentary,6862
27851,"Fond Kiss, A (Ae Fond Kiss...) (2004)",Drama|Romance,6863
27856,Bummer (Bumer) (2003),Action|Drama|Thriller,6864
27857,As it is in Heaven (Så som i himmelen) (2004),Drama|Musical|Romance,6865
27865,Azumi (2003),Action|Adventure|Drama|Thriller,6866
27866,In My Father's Den (2004),Drama,6867
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,6868
27871,Something the Lord Made (2004),Drama,6869
27873,Metallica: Some Kind of Monster (2004),Documentary,6870
27875,Redemption: The Stan Tookie Williams Story (2004),Crime|Documentary|Drama,6871
27876,Schultze Gets the Blues (2003),Comedy|Drama,6872
27878,Born into Brothels (2004),Documentary,6873
27879,DiG! (2004),Documentary,6874
27882,Riding Giants (2004),Documentary,6875
27884,Word Wars (2004),Comedy|Documentary|Drama,6876
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama,6877
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller,6878
27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,6879
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary,6880
27922,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),Comedy|Documentary,6881
30701,Chimes at Midnight (Campanadas a medianoche) (1965),Comedy|Drama|War,6882
30707,Million Dollar Baby (2004),Drama,6883
30712,"Narrow Margin, The (1952)",Crime|Drama|Film-Noir,6884
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,6885
30747,"Goodbye, Dragon Inn (Bu san) (2003)",Comedy|Drama,6886
30749,Hotel Rwanda (2004),Drama|War,6887
30783,Blood and Black Lace (Sei donne per l'assassino) (1964),Horror|Thriller,6888
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,6889
30803,3-Iron (Bin-jip) (2004),Drama|Romance,6890
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy,6891
30812,"Aviator, The (2004)",Drama,6892
30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance,6893
30818,Beyond the Sea (2004),Drama|Musical,6894
30820,"Woodsman, The (2004)",Drama,6895
30822,In Good Company (2004),Comedy|Drama,6896
30825,Meet the Fockers (2004),Comedy,6897
30846,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller,6898
30848,"Love Song for Bobby Long, A (2004)",Drama,6899
30850,"Merchant of Venice, The (2004)",Drama,6900
30856,Rebels of the Neon God (Qing shao nian nuo zha) (1992),Drama,6901
30867,Kamikaze Girls (Shimotsuma monogatari) (2004),Comedy,6902
30883,Fat Albert (2004),Comedy|Fantasy,6903
30892,In the Realms of the Unreal (2004),Animation|Documentary,6904
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,6905
30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance,6906
30949,"Grateful Dead Movie, The (1977)",Documentary|Musical,6907
30991,Powwow Highway (1989),Drama,6908
30996,Little Miss Marker (1934),Comedy|Drama,6909
31026,"Phantom of the Opera, The (1989)",Drama|Horror|Musical,6910
31030,I Remember Mama (1948),Children|Drama,6911
31032,"Last Horror Movie, The (2003)",Horror|Thriller,6912
31035,Testament (1983),Drama,6913
31042,Hell's Angels (1930),Drama|War,6914
31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama,6915
31101,Stander (2003),Action|Crime|Drama,6916
31104,Hester Street (1975),Drama,6917
31107,Mikey and Nicky (1976),Drama,6918
31114,Imaginary Heroes (2004),Comedy|Drama,6919
31116,Sergeant York (1941),Drama|War,6920
31123,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime,6921
31148,Day of the Wacko (Dzien swira) (2002),Comedy|Drama,6922
31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War,6923
31156,Abbott and Costello Meet the Invisible Man (1951),Comedy|Sci-Fi,6924
31162,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama,6925
31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,6926
31188,"Milky Way, The (Voie lactée, La) (1969)",Comedy|Drama,6927
31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical,6928
31221,Elektra (2005),Action|Adventure|Crime|Drama,6929
31223,Racing Stripes (2005),Children|Comedy,6930
31225,Coach Carter (2005),Drama,6931
31251,Iceman (1984),Drama|Sci-Fi,6932
31255,Ice Station Zebra (1968),Action|Thriller,6933
31260,Boys Town (1938),Drama,6934
31263,Torremolinos 73 (2003),Comedy|Drama,6935
31270,Shivers (They Came from Within) (1975),Drama|Horror|Sci-Fi,6936
31309,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama,6937
31347,Christmas in July (1940),Comedy|Romance,6938
31349,I Married a Witch (1942),Comedy|Fantasy|Romance,6939
31359,Moolaadé (2004),Drama,6940
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,6941
31367,"Chase, The (1994)",Action|Adventure|Comedy|Crime|Romance|Thriller,6942
31374,Hobson's Choice (1954),Comedy|Drama|Romance,6943
31408,Summer Storm (Sommersturm) (2004),Drama|Romance,6944
31410,"Downfall (Untergang, Der) (2004)",Drama|War,6945
31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,6946
31422,Are We There Yet? (2005),Children|Comedy,6947
31427,Hide and Seek (2005),Horror|Mystery|Thriller,6948
31429,Aliens of the Deep (2005),Documentary|IMAX,6949
31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller,6950
31433,"Wedding Date, The (2005)",Comedy|Romance,6951
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,6952
31437,Nobody Knows (Dare mo shiranai) (2004),Drama,6953
31445,Employee of the Month (2004),Comedy|Drama,6954
31467,"Great White Hope, The (1970)",Action|Drama,6955
31485,"Professionals, The (1966)",Western,6956
31502,Salem's Lot (1979),Drama|Horror|Mystery|Thriller,6957
31522,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama,6958
31524,"Bitter Tears of Petra von Kant, The (bitteren Tränen der Petra von Kant, Die) (1972)",Drama,6959
31528,Beau Geste (1939),Action|Adventure|Drama|War,6960
31539,Overnight (2003),Documentary,6961
31545,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,6962
31547,Lessons of Darkness (Lektionen in Finsternis) (1992),Documentary|War,6963
31588,Casque d'or (1952),Crime|Drama|Romance,6964
31590,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller,6965
31617,El Cid (1961),Action|Adventure|Drama|Romance|War,6966
31628,"Taxing Woman, A (Marusa no onna) (1987)",Comedy,6967
31658,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,6968
31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,6969
31685,Hitch (2005),Comedy|Romance,6970
31687,Pooh's Heffalump Movie (2005),Animation|Children,6971
31689,Inside Deep Throat (2005),Documentary,6972
31694,Bride & Prejudice (2004),Comedy|Musical|Romance,6973
31696,Constantine (2005),Action|Fantasy|Horror|Thriller,6974
31700,Because of Winn-Dixie (2005),Children|Comedy|Drama,6975
31702,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War,6976
31705,Beautiful Boxer (2003),Action|Drama,6977
31737,Bunny Lake Is Missing (1965),Mystery|Thriller,6978
31770,Night and the City (1950),Film-Noir|Thriller,6979
31785,Frozen Land (Paha maa) (2005),Drama,6980
31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,6981
31807,Dot the I (2003),Drama|Film-Noir|Thriller,6982
31851,Sons of the Desert (1933),Comedy,6983
31854,Morocco (1930),Drama|Romance,6984
31867,Man of the House (2005),Action|Comedy,6985
31878,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,6986
31889,"Five People You Meet in Heaven, The (2004)",Drama|Fantasy,6987
31894,"ChubbChubbs!, The (2002)",Animation|Comedy|Sci-Fi,6988
31903,Zelary (2003),Drama|Romance,6989
31921,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller,6990
31923,"Three Musketeers, The (1973)",Action|Adventure|Comedy,6991
31930,Masculin Féminin (1966),Drama,6992
31934,"Four Feathers, The (1939)",Adventure|War,6993
31948,"Phone Box, The (Cabina, La) (1972)",Comedy|Drama|Mystery|Thriller,6994
31950,Curse of the Demon (Night of the Demon) (1957),Fantasy|Horror|Mystery,6995
31952,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery,6996
31956,5x2 (2004),Drama|Romance,6997
31963,Bed & Board (Domicile conjugal) (1970),Comedy|Drama,6998
31973,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War,6999
31991,Love Me Tonight (1932),Comedy|Musical,7000
32009,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance,7001
32011,Cursed (2005),Horror|Thriller,7002
32017,"Pacifier, The (2005)",Action|Comedy,7003
32019,Be Cool (2005),Comedy|Crime|Musical,7004
32022,Gunner Palace (2004),Documentary|War,7005
32025,Walk on Water (2004),Drama|Thriller,7006
32029,Hostage (2005),Action|Crime|Drama|Thriller,7007
32031,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,7008
32058,Class Action (1991),Drama,7009
32078,Godzilla vs. Mechagodzilla II (Gojira VS Mekagojira) (1993),Action|Drama|Sci-Fi,7010
32139,"Agony and the Ecstasy, The (1965)",Drama,7011
32160,Twentieth Century (1934),Comedy,7012
32162,My Sister Eileen (1955),Comedy|Musical|Romance,7013
32170,Chronicles (Crónicas) (2004),Crime|Drama,7014
32179,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller,7015
32196,"Violent Cop (Sono otoko, kyôbô ni tsuki) (1989)",Action|Crime|Drama|Thriller,7016
32203,Brian's Song (1971),Drama,7017
32211,Thriller: A Cruel Picture (Thriller - en grym film) (1974),Action|Crime|Drama|Thriller,7018
32213,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,7019
32234,Julia (1977),Drama,7020
32239,Save the Green Planet! (Jigureul jikyeora!) (2003),Comedy|Drama|Horror|Sci-Fi|Thriller,7021
32261,Thirty Seconds Over Tokyo (1944),Drama|War,7022
32280,The 3 Penny Opera (1931),Comedy|Drama|Musical,7023
32289,Ice Princess (2005),Children|Comedy|Drama,7024
32291,Melinda and Melinda (2004),Comedy|Drama,7025
32296,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime,7026
32298,Guess Who (2005),Comedy|Romance,7027
32300,D.E.B.S. (2004),Action|Comedy,7028
32302,"League of Ordinary Gentlemen, A (2004)",Documentary,7029
32316,"River, The (1951)",Drama|Romance,7030
32349,Stella Dallas (1937),Drama,7031
32352,"Thief and the Cobbler, The (a.k.a. Arabian Knight) (1995)",Adventure|Animation|Comedy|Fantasy,7032
32369,Panic in the Streets (1950),Crime|Drama|Film-Noir|Thriller,7033
32371,Call Northside 777 (1948),Crime|Drama|Film-Noir,7034
32381,Bells Are Ringing (1960),Comedy|Musical|Romance,7035
32387,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama,7036
32392,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western,7037
32452,My Neighbors the Yamadas (Hôhokekyo tonari no Yamada-kun) (1999),Animation|Comedy,7038
32460,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama,7039
32464,City of Hope (1991),Drama,7040
32469,We're No Angels (1955),Comedy|Crime|Drama,7041
32493,End of the Century: The Story of the Ramones (2003),Documentary|Musical,7042
32497,Love Letter (1995) ,Drama|Romance,7043
32509,This Sporting Life (1963),Drama,7044
32511,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure,7045
32525,The Earrings of Madame de... (1953),Drama|Romance,7046
32562,Harvie Krumpet (2003),Animation|Comedy|Drama,7047
32582,"Wild Parrots of Telegraph Hill, The (2003)",Documentary,7048
32584,"Ballad of Jack and Rose, The (2005)",Drama,7049
32587,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,7050
32589,Beauty Shop (2005),Comedy,7051
32591,Look at Me (Comme une image) (2004),Comedy|Drama|Romance,7052
32596,Sahara (2005),Action|Adventure|Comedy,7053
32598,Fever Pitch (2005),Comedy|Romance,7054
32632,Electra Glide in Blue (1973),Action|Crime,7055
32649,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War,7056
32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama,7057
32707,Blue (1993),Drama,7058
32721,Battle of the Bulge (1965),Action|Drama|War,7059
32728,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller,7060
32735,Arabian Nights (Il fiore delle mille e una notte) (1974),Comedy|Drama|Fantasy,7061
32743,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller,7062
32770,Brothers (Brødre) (2004),Drama,7063
32792,"Red Desert (Deserto rosso, Il) (1964)",Drama,7064
32825,Sexmission (Seksmisja) (1984),Adventure|Comedy|Sci-Fi,7065
32834,Macbeth (1948),Drama,7066
32840,Vincent (1982),Animation,7067
32844,Waterloo Bridge (1940),Drama|Romance|War,7068
32853,"Sorrow and the Pity, The (Le chagrin et la pitié) (1969)",Documentary|War,7069
32875,Holiday (Jour de fête) (1949),Comedy,7070
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War,7071
32898,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi,7072
32906,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War,7073
32914,Carrie (2002),Drama|Horror|Thriller,7074
32943,Life Is Sweet (1990),Comedy|Drama,7075
32988,Clean (2004),Drama,7076
33004,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,7077
33019,Barefoot (Barfuss) (2005),Comedy|Drama|Romance,7078
33036,"Eiger Sanction, The (1975)",Action|Adventure|Drama|Thriller,7079
33072,F for Fake (Vérités et mensonges) (1973),Documentary|Mystery,7080
33081,Love Comes Softly (2003),Drama|Romance|Western,7081
33085,"Amityville Horror, The (2005)",Horror|Thriller,7082
33119,Miracle in Milan (Miracolo a Milano) (1951),Comedy|Drama|Fantasy,7083
33124,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,7084
33126,"Frisco Kid, The (1979)",Comedy|Western,7085
33136,House of D (2004),Drama,7086
33138,Palindromes (2004),Adventure|Comedy|Drama,7087
33145,"Lot Like Love, A (2005)",Comedy|Drama|Romance,7088
33154,Enron: The Smartest Guys in the Room (2005),Documentary,7089
33158,xXx: State of the Union (2005),Action|Crime|Thriller,7090
33162,Kingdom of Heaven (2005),Action|Drama|Romance|War,7091
33164,House of Wax (2005),Horror|Thriller,7092
33166,Crash (2004),Crime|Drama,7093
33171,Mysterious Skin (2004),Drama|Mystery,7094
33237,San Francisco (1936),Drama|Musical|Romance,7095
33264,Satan's Tango (Sátántangó) (1994),Drama,7096
33270,"Taste of Tea, The (Cha no aji) (2004)",Comedy|Drama,7097
33288,Kes (1969),Drama,7098
33294,Vampire Hunter D (1985),Animation|Fantasy|Horror,7099
33312,"Cocoanuts, The (1929)",Comedy|Musical,7100
33340,Kids Return (Kizzu ritân) (1996),Drama,7101
33358,Off the Map (2003),Comedy|Drama,7102
33410,Crackerjack (2002),Comedy,7103
33421,Dear Wendy (2005),Drama,7104
33435,Los Angeles Plays Itself (2003),Documentary,7105
33437,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,7106
33451,"Ugly, Dirty and Bad (Brutti sporchi e cattivi) (1976)",Comedy|Drama,7107
33454,Léolo (1992),Comedy|Drama,7108
33463,DuckTales: The Movie - Treasure of the Lost Lamp (1990),Adventure|Animation|Children|Comedy|Fantasy,7109
33487,Samaritan Girl (Samaria) (2004),Drama,7110
33493,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,7111
33495,Kicking & Screaming (2005),Comedy,7112
33499,Monster-in-Law (2005),Comedy|Romance,7113
33539,Deep Blue (2003),Documentary,7114
33558,"Snow Walker, The (2003)",Adventure|Drama,7115
33564,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,7116
33585,9 Songs (2004),Drama|Romance,7117
33587,"Uninvited, The (1944)",Horror|Mystery|Romance,7118
